2009-2010 School Year Immunization Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCDTS,Facility,RCDT,School,Enrollment,TotalNC,UnduplCount,NCPE,Excluded,PolioProt,PolioNcNp,PolioMedObj,PolioRelObj,PolioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal
140160650042024,Dr Bessie Rhodes Magnet Sch,14016065004,2024,365,5,5,0,0,354,3,0,8,0,365,355,2,0,8,0,365,354,3,0,8,0,365,354,3,0,8,0,365,354,3,0,8,0,365,159,2,0,3,1,165,0,0,0,0,0,0,309,3,0,6,0,318
140161040022001,Dr Donald Wharton Elem School,14016104002,2001,231,0,0,0,0,231,0,0,0,0,231,231,0,0,0,0,231,231,0,0,0,0,231,231,0,0,0,0,231,231,0,0,0,0,231,231,0,0,0,0,231,64,0,0,0,0,64,231,0,0,0,0,231
090100040262010,Dr Howard Elem School,09010004026,2010,407,5,0,5,5,396,0,0,0,11,407,395,0,0,0,12,407,396,0,0,0,11,407,396,0,0,0,11,407,396,0,0,0,11,407,60,0,0,0,0,60,0,0,0,0,0,0,407,0,0,0,0,407
560991610022006,Dr Julian Rogus School,56099161002,2006,787,2,1,1,0,781,0,0,6,0,787,781,0,0,6,0,787,781,0,0,6,0,787,784,1,0,2,0,787,784,1,0,2,0,787,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,1,0,787
140161525022001,Dr Ralph Bunche School,14016152502,2001,210,0,0,0,0,210,0,0,0,0,210,210,0,0,0,0,210,210,0,0,0,0,210,210,0,0,0,0,210,210,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,210
150162990252169,Drake Elem School,15016299025,2169,233,31,20,11,4,221,10,0,0,2,233,218,13,0,0,2,233,220,12,0,0,1,233,226,7,0,0,0,233,226,7,0,0,0,233,112,4,0,0,1,117,9,0,0,0,0,9,194,7,0,0,1,202
560992020221005,Drauden Point Middle School,56099202022,1005,855,0,0,0,0,853,0,0,2,0,855,853,0,0,2,0,855,853,0,0,2,0,855,853,0,0,2,0,855,853,0,0,2,0,855,853,0,0,2,0,855,0,0,0,0,0,0,538,0,1,2,0,541
140160990022004,Drexel Elem School,14016099002,2004,778,3,0,3,3,778,0,0,0,0,778,778,0,0,0,0,778,778,0,0,0,0,778,778,0,0,0,0,778,778,0,0,0,0,778,275,0,0,0,0,275,7,0,0,0,0,7,778,0,0,0,0,778
150162990252172,Drummond Elem School,15016299025,2172,308,65,48,17,0,291,16,0,1,0,308,287,19,0,2,0,308,281,26,0,1,0,308,295,12,0,1,0,308,295,12,0,1,0,308,127,19,1,2,0,149,56,16,0,1,0,73,269,24,0,1,0,294
140160250022002,Dryden Elem School,14016025002,2002,516,0,0,0,0,513,0,0,2,1,516,512,0,0,2,2,516,512,0,0,2,2,516,513,0,0,2,1,516,513,0,0,2,1,516,89,0,0,0,0,89,2,0,0,0,0,2,513,0,1,2,0,516
150162990252173,Dubois Elem School,15016299025,2173,244,103,70,33,0,190,53,1,0,0,244,186,57,1,0,0,244,181,62,1,0,0,244,194,50,0,0,0,244,194,50,0,0,0,244,98,30,0,0,0,128,8,14,0,0,0,22,166,50,0,0,0,216
510841860252015,Dubois Elem School,51084186025,2015,494,14,12,2,8,481,9,0,3,1,494,481,9,0,3,1,494,480,10,0,3,1,494,487,7,0,0,0,494,487,7,0,0,0,494,83,0,0,0,0,83,0,0,0,0,0,0,487,6,0,1,0,494
190220130022002,Dujardin Elementary School,19022013002,2002,364,1,1,0,1,361,1,0,2,0,364,361,1,0,2,0,364,361,1,0,2,0,364,361,1,0,2,0,364,361,1,0,2,0,364,73,1,0,0,0,74,14,1,0,0,0,15,361,1,0,2,0,364
150162990252175,Dulles Elem School,15016299025,2175,456,134,90,44,0,407,48,0,1,0,456,394,60,1,1,0,456,392,57,1,1,5,456,411,44,1,0,0,456,411,44,1,0,0,456,161,16,0,0,0,177,26,10,0,0,0,36,369,59,0,1,0,429
150162990252176,Dumas Elem School,15016299025,2176,391,139,78,61,0,358,33,0,0,0,391,345,44,0,0,2,391,341,50,0,0,0,391,364,27,0,0,0,391,364,27,0,0,0,391,193,22,0,0,0,215,32,7,0,0,0,39,311,29,0,0,0,340
500821890222008,Dunbar Elem School,50082189022,2008,447,0,0,0,0,447,0,0,0,0,447,447,0,0,0,0,447,447,0,0,0,0,447,447,0,0,0,0,447,447,0,0,0,0,447,91,0,0,0,0,91,18,0,0,0,0,18,447,0,0,0,0,447
150162990250531,Dunbar Vocational Career Acad HS,15016299025,0531,1584,303,179,124,1,1575,9,0,0,0,1584,1402,175,3,3,1,1584,1572,12,0,0,0,1584,1576,8,0,0,0,1584,1576,8,0,0,0,1584,1569,12,3,0,0,1584,0,0,0,0,0,0,0,0,0,0,0,0
310453000262009,Dundee Highlands Elem School,31045300026,2009,414,0,0,0,0,406,0,1,7,0,414,407,0,0,7,0,414,406,0,2,6,0,414,406,0,2,6,0,414,406,0,2,6,0,414,72,0,0,0,0,72,0,0,0,0,0,0,410,0,0,4,0,414
310453000261005,Dundee Middle School,31045300026,1005,966,9,6,3,0,955,4,0,6,1,966,954,5,0,6,1,966,953,5,1,6,1,966,955,4,1,6,0,966,955,4,1,6,0,966,952,4,1,6,3,966,0,0,0,0,0,0,641,4,1,3,0,649
310453000260002,Dundee-Crown High School,31045300026,0002,2463,19,4,15,14,2442,4,3,14,0,2463,2439,4,0,16,4,2463,2444,4,2,13,0,2463,2444,4,2,13,0,2463,2444,4,2,13,0,2463,2438,4,5,15,1,2463,0,0,0,0,0,0,0,0,0,0,0,0
480723230262002,Dunlap Grade School,48072323026,2002,326,0,0,0,0,325,0,0,1,0,326,325,0,0,1,0,326,323,0,2,1,0,326,323,0,2,1,0,326,323,0,2,1,0,326,85,0,0,0,0,85,25,0,0,0,0,25,324,0,0,2,0,326
480723230260004,Dunlap High School,48072323026,0004,1051,0,0,0,0,1040,0,2,9,0,1051,1043,0,3,5,0,1051,1041,0,1,9,0,1051,1041,0,1,9,0,1051,1041,0,1,9,0,1051,1037,0,1,10,3,1051,0,0,0,0,0,0,0,0,0,0,0,0
480723230261001,Dunlap Middle School,48072323026,1001,424,3,0,3,0,417,0,0,5,2,424,419,0,0,5,0,424,417,0,2,5,0,424,417,0,2,5,0,424,417,0,2,5,0,424,400,0,1,5,3,409,40,0,0,0,0,40,286,0,0,8,0,294
480723230261002,Dunlap Valley Middle School,48072323026,1002,403,0,0,0,0,402,0,0,1,0,403,402,0,0,1,0,403,401,0,1,1,0,403,401,0,1,1,0,403,401,0,1,1,0,403,402,0,1,0,0,403,0,0,0,0,0,0,271,0,0,5,0,276
150162990252177,Dunne Elem Math  Sci & Tech Acad,15016299025,2177,409,96,62,34,0,378,31,0,0,0,409,368,41,0,0,0,409,369,39,0,1,0,409,381,28,0,0,0,409,381,28,0,0,0,409,201,17,0,0,0,218,32,7,0,0,0,39,339,34,0,0,0,373
19022137X160000,DuPage Montessori in Wheaton,19022137X16,0000,39,1,1,0,0,38,0,0,1,0,39,38,0,0,1,0,39,37,1,0,1,0,39,37,1,0,1,0,39,37,1,0,1,0,39,32,0,0,1,1,34,31,0,1,1,1,34,37,1,0,1,0,39
19022135X160000,DuPage Montessori School,19022135X16,0000,173,9,4,5,0,170,0,0,1,2,173,170,0,0,1,2,173,166,3,0,1,3,173,170,0,0,1,2,173,168,2,0,1,2,173,79,2,1,0,2,84,77,0,0,0,2,79,167,0,0,1,4,172
500821960260001,Dupo High School,50082196026,0001,327,1,0,1,0,326,0,0,0,1,327,327,0,0,0,0,327,327,0,0,0,0,327,327,0,0,0,0,327,327,0,0,0,0,327,327,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0
500821960261001,Dupo Jr High School,50082196026,1001,187,0,0,0,0,186,0,0,1,0,187,186,0,0,1,0,187,186,0,0,1,0,187,186,0,0,1,0,187,186,0,0,1,0,187,186,0,0,1,0,187,0,0,0,0,0,0,87,0,0,0,0,87
300733000262003,Duquoin  Elementary School,30073300026,2003,687,4,3,1,0,683,3,0,0,1,687,683,3,1,0,0,687,684,3,0,0,0,687,684,3,0,0,0,687,684,3,0,0,0,687,93,3,0,0,0,96,93,3,0,0,0,96,684,3,0,0,0,687
300733000262002,Duquoin  Middle School,30073300026,2002,418,0,0,0,0,418,0,0,0,0,418,418,0,0,0,0,418,417,0,1,0,0,418,417,0,1,0,0,418,417,0,1,0,0,418,418,0,0,0,0,418,0,0,0,0,0,0,310,0,1,0,0,311
300733000260001,Duquoin High School,30073300026,0001,445,0,0,0,0,445,0,0,0,0,445,445,0,0,0,0,445,445,0,0,0,0,445,445,0,0,0,0,445,445,0,0,0,0,445,445,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0
041013220262001,Durand Elem School,04101322026,2001,330,0,0,0,0,326,0,0,3,1,330,326,0,0,3,1,330,326,0,0,3,1,330,326,0,0,3,1,330,326,0,0,3,1,330,113,0,0,0,0,113,15,0,0,0,0,15,326,0,1,2,1,330
041013220260001,Durand High School,04101322026,0001,208,0,0,0,0,208,0,0,0,0,208,208,0,0,0,0,208,208,0,0,0,0,208,208,0,0,0,0,208,208,0,0,0,0,208,207,0,0,0,1,208,0,0,0,0,0,0,0,0,0,0,0,0
041013220261001,Durand Jr High School,04101322026,1001,114,0,0,0,0,113,0,0,0,1,114,114,0,0,0,0,114,114,0,0,0,0,114,114,0,0,0,0,114,114,0,0,0,0,114,114,0,0,0,0,114,0,0,0,0,0,0,64,0,0,0,0,64
390550610252005,Durfee Elem School,39055061025,2005,300,8,1,7,8,299,1,0,0,0,300,299,1,0,0,0,300,299,1,0,0,0,300,299,1,0,0,0,300,299,1,0,0,0,300,88,0,0,0,0,88,0,0,0,0,0,0,299,1,0,0,0,300
150162990252933,Durkin Park Elem School,15016299025,2933,541,11,5,6,6,538,2,0,0,1,541,536,4,0,0,1,541,538,2,0,0,1,541,539,2,0,0,0,541,539,2,0,0,0,541,256,1,1,0,1,259,40,0,0,0,0,40,490,2,0,0,0,492
150162990252179,Dvorak Elem Specialty Academy,15016299025,2179,625,97,62,35,0,597,27,0,0,1,625,581,41,0,0,3,625,592,33,0,0,0,625,605,20,0,0,0,625,605,20,0,0,0,625,311,12,1,0,2,326,66,3,0,0,0,69,528,24,0,0,2,554
170532320022001,Dwight Common School,17053232002,2001,629,8,6,2,4,619,3,3,3,1,629,615,4,3,4,3,629,617,3,4,3,2,629,623,0,3,2,1,629,623,0,3,2,1,629,327,0,1,1,1,330,66,0,0,0,0,66,556,2,3,1,1,563
140160230022001,Dwight D Eisenhower Elem School,14016023002,2001,321,0,0,0,0,321,0,0,0,0,321,320,0,1,0,0,321,321,0,0,0,0,321,321,0,0,0,0,321,321,0,0,0,0,321,60,0,0,0,0,60,0,0,0,0,0,0,321,0,0,0,0,321
140160540041018,Dwight D Eisenhower JHS,14016054004,1018,603,6,6,0,0,589,1,6,5,2,603,589,1,6,5,2,603,589,3,6,5,0,603,589,3,6,5,0,603,589,3,6,5,0,603,592,0,6,4,1,603,0,0,0,0,0,0,299,1,2,3,0,305
170532300170001,Dwight High School,17053230017,0001,306,3,3,0,0,305,0,1,0,0,306,301,3,1,0,1,306,304,0,2,0,0,306,305,0,1,0,0,306,305,0,1,0,0,306,305,0,1,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0
150162990250798,Dyett High School,15016299025,0798,532,160,111,49,0,524,7,0,0,1,532,420,105,4,2,1,532,518,13,0,0,1,532,521,11,0,0,0,532,521,11,0,0,0,532,511,16,3,1,1,532,0,0,0,0,0,0,0,0,0,0,0,0
560992020222013,Eagle Pointe Elementary School,56099202022,2013,904,0,0,0,1,894,0,2,8,0,904,894,0,3,7,0,904,890,0,4,10,0,904,890,0,4,10,0,904,891,0,4,9,0,904,144,0,0,1,0,145,0,0,0,0,0,0,900,0,0,4,0,904
490810360022002,Eagle Ridge School,49081036002,2002,291,5,5,0,5,284,5,0,2,0,291,284,5,0,2,0,291,284,5,0,2,0,291,284,5,0,2,0,291,284,5,0,2,0,291,107,1,0,1,0,109,0,0,0,0,0,0,257,5,0,2,0,264
150162990252743,Earhart Elem Opt for Knowl School,15016299025,2743,292,7,2,5,0,289,2,0,1,0,292,289,2,0,1,0,292,289,2,0,1,0,292,289,2,0,1,0,292,289,2,0,1,0,292,128,0,0,0,0,128,0,0,0,0,0,0,259,2,0,1,0,262
490810410252008,Earl H Hanson Elem School,49081041025,2008,387,19,0,19,6,383,0,1,1,2,387,384,0,0,1,2,387,384,0,1,1,1,387,384,0,1,1,1,387,384,0,1,1,1,387,173,0,0,0,1,174,53,0,0,0,0,53,387,0,0,0,0,387
340491020042002,Earl Pritchett School,34049102004,2002,493,0,0,0,0,492,0,1,0,0,493,491,0,0,0,2,493,492,0,0,0,1,493,492,0,0,0,1,493,492,0,0,0,1,493,62,0,0,0,0,62,62,0,0,0,0,62,492,0,0,0,1,493
150162990252180,Earle Elem School,15016299025,2180,368,5,4,1,3,365,3,0,0,0,368,359,4,1,0,4,368,346,3,0,0,19,368,365,3,0,0,0,368,365,3,0,0,0,368,174,0,0,0,3,177,40,0,0,0,0,40,330,3,0,0,0,333
350500090262001,Earlville Elem School,35050009026,2001,334,0,0,0,0,332,0,0,0,2,334,332,0,0,0,2,334,331,0,0,0,3,334,334,0,0,0,0,334,334,0,0,0,0,334,142,0,0,0,0,142,2,0,0,0,0,2,290,0,0,0,1,291
350500090260001,Earlville Jr/Sr High School,35050009026,0001,113,1,1,0,1,113,0,0,0,0,113,112,1,0,0,0,113,113,0,0,0,0,113,113,0,0,0,0,113,113,0,0,0,0,113,113,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0
010011720223004,Early Childhood,01001172022,3004,616,0,0,0,0,615,0,0,0,1,616,609,0,1,0,6,616,616,0,0,0,0,616,616,0,0,0,0,616,616,0,0,0,0,616,615,0,0,0,1,616,616,0,0,0,0,616,616,0,0,0,0,616
190222050263001,Early Childhood,19022205026,3001,152,0,0,0,0,152,0,0,0,0,152,151,0,0,1,0,152,151,0,0,1,0,152,151,0,0,1,0,152,151,0,0,1,0,152,152,0,0,0,0,152,151,0,0,1,0,152,151,0,0,1,0,152
410570110263004,Early Childhood,41057011026,3004,249,7,3,4,7,245,3,0,1,0,249,245,3,0,1,0,249,245,3,0,1,0,249,245,3,0,1,0,249,245,3,0,1,0,249,245,3,0,1,0,249,245,3,0,1,0,249,245,3,0,1,0,249
110703000263101,Early Childhood Building,11070300026,3101,17,0,0,0,0,17,0,0,0,0,17,17,0,0,0,0,17,17,0,0,0,0,17,17,0,0,0,0,17,17,0,0,0,0,17,17,0,0,0,0,17,17,0,0,0,0,17,17,0,0,0,0,17
140160880023003,Early Childhood Center,14016088002,3003,269,8,6,2,8,265,4,0,0,0,269,266,3,0,0,0,269,266,3,0,0,0,269,266,3,0,0,0,269,266,3,0,0,0,269,266,3,0,0,0,269,267,2,0,0,0,269,265,4,0,0,0,269
140164010262005,Early Childhood Center,14016401026,2005,266,0,0,0,0,264,0,0,2,0,266,264,0,0,2,0,266,264,0,0,2,0,266,264,0,0,2,0,266,264,0,0,2,0,266,90,0,0,1,0,91,91,0,0,0,0,91,263,0,0,2,1,266
140161480023002,Early Childhood Cntr,14016148002,3002,115,0,0,0,0,114,0,0,1,0,115,114,0,0,1,0,115,114,0,0,1,0,115,114,0,0,1,0,115,114,0,0,1,0,115,112,0,0,1,0,113,112,0,0,1,0,113,114,0,0,1,0,115
310451310223001,Early Childhood Dev Cntr,31045131022,3001,195,1,1,0,0,195,0,0,0,0,195,195,0,0,0,0,195,195,0,0,0,0,195,195,0,0,0,0,195,195,0,0,0,0,195,194,0,0,0,1,195,195,0,0,0,0,195,194,1,0,0,0,195
190220070023001,Early Childhood Education Center,19022007002,3001,141,1,0,1,0,132,0,0,0,9,141,131,0,0,0,10,141,132,0,0,0,9,141,132,0,0,0,9,141,132,0,0,0,9,141,130,0,0,0,11,141,130,0,0,0,11,141,130,0,0,0,11,141
340491160263101,Early Childhood Facility,34049116026,3101,120,11,9,2,2,90,9,0,0,21,120,90,9,0,0,21,120,90,9,0,0,21,120,90,9,0,0,21,120,90,9,0,0,21,120,90,9,0,0,21,120,90,9,0,0,21,120,90,9,0,0,21,120
340491160262007,Early Education Center,34049116026,2007,528,34,17,17,17,500,17,3,3,5,528,502,17,3,3,3,528,501,17,3,3,4,528,501,17,3,3,4,528,501,17,3,3,4,528,0,0,0,0,0,0,0,0,0,0,0,0,506,17,2,3,0,528
030250400262006,Early Learning Center,03025040026,2006,195,0,0,0,0,194,0,0,1,0,195,193,0,0,1,1,195,192,0,1,1,1,195,192,0,1,1,1,195,192,0,1,1,1,195,7,0,0,0,0,7,7,0,0,0,0,7,192,0,1,1,1,195
190220330023001,Early Learning Center,19022033002,3001,318,14,14,0,14,314,3,0,0,1,318,313,4,0,0,1,318,317,1,0,0,0,318,317,1,0,0,0,318,317,1,0,0,0,318,315,2,0,0,1,318,315,2,0,0,1,318,316,2,0,0,0,318
340490600263007,Early Learning Center,34049060026,3007,212,1,1,0,0,211,0,0,1,0,212,210,1,0,1,0,212,211,0,0,1,0,212,211,0,0,1,0,212,211,0,0,1,0,212,210,1,0,1,0,212,211,0,0,1,0,212,211,0,0,1,0,212
510841860253023,Early Learning Center,51084186025,3023,582,13,8,5,13,563,14,0,0,5,582,563,14,0,0,5,582,563,14,0,0,5,582,563,14,0,0,5,582,563,14,0,0,5,582,576,1,0,0,5,582,575,2,0,0,5,582,563,14,0,0,5,582
550980020263001,Early Step Pre-School,55098002026,3001,55,0,0,0,0,53,0,0,2,0,55,53,0,0,2,0,55,53,0,0,2,0,55,53,0,0,2,0,55,53,0,0,2,0,55,53,0,0,2,0,55,48,0,0,3,4,55,52,0,0,3,0,55
410570130021001,East Alton Middle School,41057013002,1001,229,13,0,13,13,229,0,0,0,0,229,229,0,0,0,0,229,229,0,0,0,0,229,229,0,0,0,0,229,229,0,0,0,0,229,229,0,0,0,0,229,0,0,0,0,0,0,161,0,0,0,0,161
410570140160001,East Alton-Wood River High Sch,41057014016,0001,629,9,2,7,0,629,0,0,0,0,629,628,1,0,0,0,629,628,1,0,0,0,629,628,1,0,0,0,629,628,1,0,0,0,629,629,0,0,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0
550980120022001,East Coloma Elem Sch Dist 12,55098012002,2001,273,0,0,0,0,272,0,1,0,0,273,271,0,1,0,1,273,272,0,1,0,0,273,273,0,0,0,0,273,273,0,0,0,0,273,137,0,0,0,0,137,29,0,0,0,0,29,238,0,1,0,0,239
080431190222002,East Dubuque Elem School,08043119022,2002,472,9,2,7,9,464,1,0,7,0,472,464,1,0,7,0,472,463,2,0,7,0,472,463,2,0,7,0,472,463,2,0,7,0,472,233,1,0,2,0,236,43,0,0,0,0,43,421,1,0,6,0,428
080431190220003,East Dubuque High School,08043119022,0003,212,1,1,0,1,210,0,0,2,0,212,211,0,0,1,0,212,210,0,0,2,0,212,210,0,0,2,0,212,210,0,0,2,0,212,209,1,0,1,1,212,0,0,0,0,0,0,0,0,0,0,0,0
340490060022002,East Elementary School,34049006002,2002,283,9,4,5,6,278,4,0,1,0,283,278,4,0,1,0,283,278,4,0,1,0,283,278,4,0,1,0,283,278,4,0,1,0,283,91,1,0,0,0,92,0,0,0,0,0,0,279,4,0,0,0,283
410570110262029,East Elementary School,41057011026,2029,512,14,13,1,14,496,12,0,4,0,512,415,93,0,4,0,512,496,12,0,4,0,512,502,10,0,0,0,512,502,10,0,0,0,512,82,0,0,0,0,82,0,0,0,0,0,0,501,11,0,0,0,512
310451310220001,East High School,31045131022,0001,2923,0,0,0,0,2923,0,0,0,0,2923,2923,0,0,0,0,2923,2923,0,0,0,0,2923,2923,0,0,0,0,2923,2923,0,0,0,0,2923,2923,0,0,0,0,2923,0,0,0,0,0,0,0,0,0,0,0,0
34049041X100000,East Lake Academy,34049041X10,0000,113,0,0,0,0,110,0,0,0,3,113,110,0,0,0,3,113,110,0,0,0,3,113,110,0,0,0,3,113,110,0,0,0,3,113,50,0,0,0,3,53,21,0,0,0,3,24,98,0,0,7,3,108
140162120160001,East Leyden High School,14016212016,0001,1744,2,1,1,1,1737,1,1,5,0,1744,1734,2,0,5,3,1744,1736,1,1,5,1,1744,1736,1,1,5,1,1744,1736,1,1,5,1,1744,1734,1,2,5,2,1744,0,0,0,0,0,0,0,0,0,0,0,0
49081019Z200000,East Moline Christian School,49081019Z20,0000,317,11,4,7,0,284,4,3,25,1,317,284,4,3,25,1,317,286,4,1,25,1,317,286,4,1,25,1,317,286,4,1,25,1,317,168,4,0,18,0,190,75,3,0,4,0,82,241,3,1,18,0,263
540921180242020,East Park Elementary School,54092118024,2020,709,16,16,0,0,690,16,1,2,0,709,688,16,3,2,0,709,686,16,3,2,2,709,686,16,3,2,2,709,686,16,3,2,2,709,206,5,0,0,0,211,112,0,0,0,0,112,690,16,2,1,0,709
530903090160001,East Peoria High School,53090309016,0001,1170,0,0,0,0,1169,0,1,0,0,1170,1164,0,3,3,0,1170,1167,0,3,0,0,1170,1167,0,3,0,0,1170,1167,0,3,0,0,1170,1169,0,1,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0
140160730022001,East Prairie Elem School,14016073002,2001,544,0,0,0,0,537,0,0,7,0,544,537,0,0,7,0,544,537,0,0,7,0,544,537,0,0,7,0,544,537,0,0,7,0,544,247,0,0,2,0,249,44,0,0,0,0,44,481,0,0,7,0,488
110213010261004,East Prairie Jr High School,11021301026,1004,322,0,0,0,0,322,0,0,0,0,322,322,0,0,0,0,322,322,0,0,0,0,322,322,0,0,0,0,322,322,0,0,0,0,322,322,0,0,0,0,322,0,0,0,0,0,0,241,0,0,0,0,241
120800010262008,East Richland Elementary School,12080001026,2008,1059,11,7,4,6,1052,0,0,7,0,1059,1051,0,0,7,1,1059,1049,2,0,8,0,1059,1049,2,0,8,0,1059,1049,2,0,8,0,1059,269,1,0,0,0,270,133,0,0,1,0,134,1056,0,0,3,0,1059
120800010260001,East Richland High School,12080001026,0001,649,0,0,0,0,647,0,0,2,0,649,645,0,0,3,1,649,647,0,0,2,0,649,647,0,0,2,0,649,647,0,0,2,0,649,646,0,0,2,1,649,0,0,0,0,0,0,0,0,0,0,0,0
120800010261002,East Richland Middle School,12080001026,1002,436,2,2,0,0,435,0,0,1,0,436,435,0,0,1,0,436,435,0,0,1,0,436,435,0,0,1,0,436,435,0,0,1,0,436,435,0,0,1,0,436,0,0,0,0,0,0,288,2,0,1,0,291
250330100262004,East Side Elementary School,25033010026,2004,481,1,0,1,1,479,0,0,2,0,481,478,0,1,2,0,481,478,0,1,2,0,481,478,0,1,2,0,481,478,0,1,2,0,481,117,0,0,1,0,118,0,0,0,0,0,0,478,0,1,2,0,481
200830030262009,East Side Intermediate School,20083003026,2009,475,1,0,1,1,473,0,0,2,0,475,472,0,1,2,0,475,472,0,1,2,0,475,473,0,0,2,0,475,473,0,0,2,0,475,145,0,0,1,0,146,0,0,0,0,0,0,473,0,0,2,0,475
500821890220043,East St Louis Senior High School,50082189022,0043,1709,21,9,12,0,1703,2,4,0,0,1709,1696,9,4,0,0,1709,1703,2,4,0,0,1709,1703,2,4,0,0,1709,1703,2,4,0,0,1709,1703,2,4,0,0,1709,0,0,0,0,0,0,0,0,0,0,0,0
500821890221036,East St Louis-Lincoln Middle Sch,50082189022,1036,551,4,0,4,17,551,0,0,0,0,551,551,0,0,0,0,551,551,0,0,0,0,551,551,0,0,0,0,551,551,0,0,0,0,551,551,0,0,0,0,551,0,0,0,0,0,0,382,0,0,0,0,382
080083080262003,Eastland Middle School,08008308026,2003,282,3,3,0,0,276,2,0,4,0,282,272,7,0,3,0,282,276,2,0,4,0,282,275,5,0,2,0,282,275,5,0,2,0,282,172,3,0,3,0,178,0,0,0,0,0,0,232,4,0,3,0,239
090101370022002,Eastlawn Elem School,09010137002,2002,296,22,13,9,15,271,19,0,0,6,296,271,19,0,0,6,296,271,19,0,0,6,296,286,10,0,0,0,296,286,10,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,284,12,0,0,0,296
140161940022002,Eastview Elem School,14016194002,2002,364,2,2,0,2,355,2,0,7,0,364,354,2,0,7,1,364,355,2,0,7,0,364,357,0,0,7,0,364,357,0,0,7,0,364,56,0,0,0,0,56,0,0,0,0,0,0,357,0,0,7,0,364
310453000262010,Eastview Elem School,31045300026,2010,442,1,1,0,0,433,1,3,3,2,442,431,1,3,3,4,442,434,1,1,4,2,442,434,1,1,4,2,442,434,1,0,4,3,442,80,1,0,1,1,83,0,0,0,0,0,0,435,0,3,3,1,442
220290660252009,Eastview Elementary School,22029066025,2009,428,0,0,0,0,424,0,0,1,3,428,424,0,0,1,3,428,425,0,0,1,2,428,425,0,0,1,2,428,425,0,0,1,2,428,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,1,2,428
310450460221004,Eastview Middle School,31045046022,1004,1012,2,2,0,0,1004,2,1,5,0,1012,1004,2,1,5,0,1012,1004,2,1,5,0,1012,1007,2,1,2,0,1012,1007,2,1,2,0,1012,1001,2,7,2,0,1012,0,0,0,0,0,0,499,0,1,2,0,502
410570130022002,Eastwood Elem School,41057013002,2002,519,24,7,17,0,512,7,0,0,0,519,512,7,0,0,0,519,514,5,0,0,0,519,514,5,0,0,0,519,514,5,0,0,0,519,75,0,0,0,0,75,0,0,0,0,0,0,517,2,0,0,0,519
150162990252181,Eberhart Elem School,15016299025,2181,1805,299,183,116,0,1763,42,0,0,0,1805,1736,69,0,0,0,1805,1688,117,0,0,0,1805,1764,41,0,0,0,1805,1764,41,0,0,0,1805,822,19,2,0,0,843,30,4,0,0,0,34,1562,57,0,0,0,1619
150162990252182,Ebinger Elem School,15016299025,2182,604,13,8,5,7,598,2,0,4,0,604,597,2,2,3,0,604,597,3,0,4,0,604,599,1,0,4,0,604,599,1,0,4,0,604,262,4,1,2,1,270,38,1,0,0,0,39,550,1,1,3,0,555
140160210042010,Edgar A Poe Elem School,14016021004,2010,473,0,0,0,0,469,0,0,3,1,473,469,0,0,3,1,473,469,0,1,3,0,473,471,0,0,2,0,473,471,0,0,2,0,473,74,0,0,0,1,75,0,0,0,0,0,0,470,0,0,3,0,473
150162990252183,Edgebrook Elem School,15016299025,2183,459,3,2,1,0,456,0,2,1,0,459,455,1,2,1,0,459,457,1,0,1,0,459,458,0,0,1,0,459,458,0,0,1,0,459,162,0,0,2,0,164,0,0,0,0,0,0,429,0,1,0,0,430
440630150042001,Edgebrook Elem School,44063015004,2001,500,0,0,0,0,494,0,0,6,0,500,494,0,0,6,0,500,494,0,0,6,0,500,494,0,0,6,0,500,494,0,0,6,0,500,92,0,0,1,0,93,92,0,0,1,0,93,493,0,1,6,0,500
500821890222010,Edgemont Elem School,50082189022,2010,215,0,0,0,0,215,0,0,0,0,215,215,0,0,0,0,215,215,0,0,0,0,215,215,0,0,0,0,215,215,0,0,0,0,215,25,0,0,0,0,25,0,0,0,0,0,0,215,0,0,0,0,215
